IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_HU_00688 0.000286958 0.00025165 0.000223881 0.00019961 0.000182146 0.00016672 0.000152188 0.000139833 0.000128988 0.000120253 0.000120253
GSP_Buckner_HU_00690 0.000337762 0.000294406 0.000263973 0.000234205 0.0002116 0.000193542 0.000176721 0.000162888 0.000150315 0.000140183 0.000140183
GSP_Buckner_HU_00691 0.00046303 0.000393466 0.00034614 0.000307454 0.000277693 0.000252995 0.000230912 0.000211885 0.000195467 0.000182222 0.000182222
GSP_Buckner_HU_00693 0.000515661 0.000428612 0.00037474 0.000331382 0.000299354 0.000272781 0.000249266 0.000229247 0.000211503 0.000197188 0.000197188
GSP_Buckner_HU_00696 0.000340159 0.000289794 0.000256807 0.000226035 0.00020418 0.00018551 0.000169002 0.000155371 0.00014329 0.00013361 0.00013361
GSP_Buckner_HU_00701 0.000419088 0.000365479 0.00032549 0.000289808 0.000261366 0.000238466 0.000218128 0.000200725 0.000185212 0.000172675 0.000172675
GSP_Buckner_HU_00703 0.000383967 0.000330999 0.000293304 0.000261188 0.000236093 0.00021566 0.00019678 0.000181192 0.000166924 0.000155627 0.000155627
GSP_Buckner_HU_00707 0.000461478 0.000397747 0.000352392 0.000312714 0.000282986 0.00025737 0.000235069 0.000216131 0.00019931 0.00018583 0.00018583
GSP_Buckner_HU_00709 0.000416877 0.000352018 0.000309899 0.000273474 0.000246469 0.00022416 0.000204803 0.000188322 0.000173591 0.00016186 0.00016186
GSP_Buckner_HU_00712 0.000395623 0.000341926 0.000305347 0.000271781 0.000246014 0.000224739 0.000205238 0.00018869 0.000174092 0.000162328 0.000162328
GSP_Buckner_HU_00717 0.000315347 0.000280217 0.000251731 0.000224297 0.000202903 0.000185134 0.000169686 0.000156054 0.000144043 0.000134339 0.000134339
GSP_Buckner_HU_00718 0.000493045 0.000420379 0.000369255 0.000328054 0.000296889 0.000270836 0.00024695 0.00022698 0.000209517 0.000195367 0.000195367
GSP_Buckner_HU_00721 0.000430474 0.000365453 0.000325395 0.000288444 0.000260953 0.000238346 0.000217554 0.000200021 0.000184568 0.000172084 0.000172084
GSP_Buckner_HU_00722 0.000340794 0.000303995 0.000273057 0.000242849 0.000219307 0.000199876 0.000182361 0.000167687 0.000154624 0.000144231 0.000144231
GSP_Buckner_HU_00724 0.000399775 0.000349147 0.000311724 0.000277225 0.000250442 0.000228756 0.000209281 0.000192475 0.000177583 0.000165644 0.000165644
GSP_Buckner_HU_00726 0.000383406 0.000325638 0.000284622 0.000252471 0.000227549 0.000206321 0.00018866 0.000173504 0.000160088 0.000149313 0.000149313
GSP_Buckner_HU_00727 0.000317137 0.000276949 0.000249092 0.000222687 0.000201591 0.000184095 0.000168023 0.000154703 0.000142638 0.000133041 0.000133041
GSP_Buckner_HU_00728 0.000447488 0.000386752 0.000340457 0.000303017 0.000273573 0.000249364 0.000227999 0.00020979 0.000193785 0.000180678 0.000180678
GSP_Buckner_HU_00729 0.000424288 0.000360658 0.000318409 0.000281897 0.000254955 0.000232387 0.000212169 0.000194928 0.000179815 0.000167641 0.000167641
GSP_Buckner_HU_00730 0.000404017 0.000343226 0.000304157 0.000269828 0.000243384 0.000222112 0.000203171 0.000186904 0.000172331 0.000160582 0.000160582
GSP_Buckner_HU_00731 0.000439505 0.00036803 0.000325309 0.000288778 0.000259553 0.000235849 0.000215423 0.000198305 0.000182819 0.000170482 0.000170482
GSP_Buckner_HU_00733 0.000378096 0.00032755 0.00029159 0.000260357 0.000236623 0.000216186 0.000197965 0.000182058 0.000167954 0.000156608 0.000156608
GSP_Buckner_HU_00734 0.000427479 0.000366184 0.000324881 0.000289961 0.000261723 0.000239342 0.000218786 0.000201306 0.00018588 0.000173316 0.000173316
GSP_Buckner_HU_00737 0.000522609 0.000431913 0.000378368 0.000334275 0.000300699 0.000273486 0.000249494 0.000229398 0.000211629 0.000197346 0.000197346
GSP_Buckner_HU_00741 0.000400623 0.000343656 0.000305296 0.000270358 0.000243313 0.000222499 0.000203379 0.000187366 0.000172734 0.000161088 0.000161088
GSP_Buckner_HU_00743 0.0004989 0.00041702 0.000362206 0.000320866 0.00028833 0.000262197 0.000238772 0.000219189 0.000202335 0.000188641 0.000188641
GSP_Buckner_HU_00745 0.000381793 0.000325607 0.000289395 0.000257985 0.000233533 0.000212854 0.000193641 0.000178036 0.000164286 0.000153192 0.000153192
GSP_Buckner_HU_00749 0.000443409 0.000375764 0.000332495 0.00029544 0.000266213 0.000242797 0.000221939 0.000204065 0.000188211 0.0001755 0.0001755
GSP_Buckner_HU_00750 0.000491377 0.00040983 0.000358636 0.000317381 0.000286055 0.000260475 0.000237821 0.000218756 0.000201987 0.0001883 0.0001883
GSP_Buckner_HU_00754 0.000440822 0.000378787 0.000337091 0.000299456 0.000269779 0.00024602 0.000224607 0.000206418 0.000190637 0.0001777 0.0001777
GSP_Buckner_HU_00755 0.000475237 0.000396885 0.000346152 0.000306842 0.000276885 0.000252299 0.000230361 0.000211867 0.000195587 0.000182408 0.000182408
GSP_Buckner_HU_00758 0.000498724 0.000411961 0.000362621 0.000321159 0.000288896 0.000262436 0.000239572 0.000219944 0.000202907 0.000189213 0.000189213
GSP_Buckner_HU_00759 0.000356198 0.000307035 0.000273276 0.00024353 0.000219618 0.000199645 0.000182132 0.000167384 0.000154278 0.000143866 0.000143866
GSP_Buckner_HU_00761 0.000401952 0.000347361 0.000305422 0.000269456 0.000242657 0.000221519 0.000202735 0.00018641 0.000171887 0.000160255 0.000160255
GSP_Buckner_HU_00762 0.00049509 0.000417808 0.000368134 0.000326103 0.00029412 0.000267628 0.000243538 0.000223757 0.000206519 0.000192573 0.000192573
GSP_buckner_HU_00763 0.000395273 0.000341589 0.000302532 0.000267635 0.000241879 0.000220917 0.000202593 0.000186194 0.000171891 0.000160238 0.000160238
GSP_Buckner_HU_00769 0.000405989 0.000350797 0.000311864 0.000276461 0.000249736 0.00022777 0.000207898 0.000191248 0.00017649 0.00016459 0.00016459
GSP_Buckner_HU_00771 0.000400125 0.000341444 0.000302125 0.00026905 0.000243301 0.000222252 0.000203432 0.000187144 0.000172549 0.000160853 0.000160853
GSP_Buckner_HU_00775 0.000327948 0.000285977 0.00025717 0.000230068 0.000208184 0.000190175 0.000174107 0.000160299 0.000147797 0.000137764 0.000137764
GSP_Buckner_HU_00777 0.000300966 0.00026295 0.000236549 0.000210693 0.000191132 0.00017518 0.000159881 0.000147193 0.000135801 0.000126632 0.000126632
GSP_Buckner_HU_00801 0.00042033 0.000363601 0.000325401 0.000291083 0.000263591 0.000240601 0.000219482 0.000201979 0.000186463 0.000173862 0.000173862
GSP_Buckner_HU_00802 0.000358217 0.000307358 0.000274718 0.000243931 0.000220002 0.000200903 0.000183456 0.000169064 0.000155869 0.000145352 0.000145352
GSP_Buckner_HU_00803 0.000320378 0.00028282 0.000253791 0.000226246 0.000204706 0.000188069 0.000171872 0.000158115 0.00014587 0.000136027 0.000136027
GSP_Buckner_HU_00809 0.000462344 0.000391864 0.000345782 0.000307488 0.000277888 0.000253569 0.000231984 0.000212814 0.000196411 0.000183151 0.000183151
GSP_Buckner_HU_00810 0.000278741 0.000247389 0.000220858 0.000197819 0.000179997 0.000164693 0.000151081 0.000139134 0.000128368 0.000119717 0.000119717
GSP_Buckner_HU_00811 0.000406273 0.000346831 0.000308349 0.000274744 0.000248375 0.000227915 0.000208476 0.000192024 0.000177205 0.000165138 0.000165138
GSP_Buckner_HU_00815 0.000442252 0.000378349 0.000335153 0.000296194 0.000266929 0.000243577 0.000222777 0.000204738 0.000189008 0.000176199 0.000176199
GSP_Buckner_HU_00816 0.000330641 0.00029062 0.000260827 0.000234179 0.000212725 0.000194181 0.000177372 0.000163356 0.000150803 0.000140618 0.000140618
GSP_Buckner_HU_00818 0.000295797 0.000262806 0.000236668 0.000211715 0.000192431 0.000176454 0.000161502 0.000148526 0.000136944 0.000127738 0.000127738
GSP_Buckner_HU_00822 0.000340085 0.000293596 0.000262095 0.000233454 0.00021166 0.000192744 0.000176131 0.000161773 0.000149159 0.000139088 0.000139088
GSP_Buckner_HU_00825 0.000463312 0.000390917 0.000343576 0.000304768 0.000274845 0.000250749 0.000229254 0.000211024 0.000194798 0.000181644 0.000181644
GSP_Buckner_HU_00831 0.000336447 0.000284903 0.000249684 0.000220434 0.000199588 0.000182075 0.000166777 0.00015331 0.000141417 0.000131871 0.000131871
GSP_Buckner_HU_00834 0.000228821 0.000208204 0.000187365 0.000168825 0.000153357 0.000141225 0.00012917 0.000119274 0.000110015 0.000102563 0.000102563
GSP_Buckner_HU_00838 0.000425443 0.000358833 0.000315365 0.000279305 0.000252352 0.000229695 0.000209911 0.0001929 0.00017789 0.000165792 0.000165792
GSP_Buckner_HU_00839 0.000411226 0.000353737 0.000315046 0.00028171 0.000255849 0.000233518 0.000213108 0.000196214 0.000180912 0.000168685 0.000168685
GSP_Buckner_HU_00841 0.000576633 0.000474906 0.000412064 0.000363494 0.000325951 0.000295519 0.000269137 0.000247012 0.000227834 0.00021243 0.00021243
GSP_Buckner_HU_00842 0.000431991 0.000362246 0.000317783 0.000282996 0.000254742 0.000231727 0.000211786 0.000194601 0.000179526 0.000167386 0.000167386
GSP_Buckner_HU_00843 0.000433913 0.000368805 0.000326858 0.000290578 0.000263717 0.00024049 0.000219435 0.000201813 0.000186183 0.000173567 0.000173567
GSP_Buckner_HU_00845 0.000449666 0.000371376 0.000323995 0.000288872 0.000259979 0.000236956 0.000216036 0.000198474 0.000183122 0.000170702 0.000170702
GSP_Buckner_HU_00846 0.000246219 0.000222226 0.000200389 0.000179369 0.000162759 0.000149608 0.000137147 0.00012597 0.000116184 0.000108337 0.000108337
GSP_Buckner_HU_00847 0.000370667 0.000324989 0.000294067 0.000263751 0.00023914 0.000218889 0.000199818 0.00018372 0.000169623 0.000158165 0.000158165
GSP_Buckner_HU_00851 0.000422664 0.000358234 0.000315528 0.000281591 0.000254515 0.000232702 0.000212675 0.00019559 0.000180616 0.00016843 0.00016843
GSP_Buckner_HU_00856 0.000271786 0.000237361 0.000214279 0.000191493 0.000174067 0.000159104 0.000145667 0.000134092 0.000123688 0.000115261 0.000115261
GSP_Buckner_HU_00857 0.000529477 0.000442126 0.000386298 0.000340891 0.0003058 0.000277834 0.000253257 0.000232577 0.000214512 0.000200023 0.000200023
GSP_Buckner_HU_00858 0.000481081 0.000406227 0.000355324 0.000313675 0.000283014 0.00025758 0.000235151 0.000216068 0.000199277 0.000185846 0.000185846
GSP_Buckner_HU_00860 0.000383801 0.000327221 0.000289908 0.000257802 0.000232994 0.000212599 0.000194202 0.000178685 0.000164889 0.000153718 0.000153718
GSP_Buckner_HU_00861 0.000377956 0.000324681 0.000287852 0.000257365 0.000232694 0.000211847 0.000193175 0.000177582 0.000164044 0.000152954 0.000152954
GSP_Buckner_HU_00862 0.000228015 0.000208867 0.000189513 0.00017173 0.000156719 0.000143713 0.000131672 0.000121402 0.00011193 0.000104454 0.000104454
GSP_Buckner_HU_00866 0.000351932 0.000309191 0.000276156 0.000244968 0.0002212 0.00020239 0.000184789 0.000169829 0.00015664 0.000146068 0.000146068
GSP_Buckner_HU_00867 0.000482945 0.000406306 0.000355561 0.000314585 0.000283142 0.000258033 0.000235777 0.000216635 0.000199881 0.000186308 0.000186308
GSP_Buckner_HU_00868 0.000333838 0.000289405 0.000258591 0.000230693 0.000208225 0.000189998 0.00017374 0.000160078 0.000147557 0.000137555 0.000137555
GSP_Buckner_HU_00870 0.000464511 0.000392543 0.000345664 0.000306932 0.000276817 0.000252031 0.000230002 0.00021137 0.000195035 0.000181847 0.000181847
GSP_Buckner_HU_00872 0.000519508 0.000432118 0.000377052 0.000332394 0.000297612 0.000270592 0.000247202 0.000227309 0.000209877 0.000195651 0.000195651
GSP_Buckner_HU_00873 0.00030215 0.000258246 0.000229552 0.000203851 0.000184121 0.000167688 0.000152623 0.000140541 0.000129563 0.000120767 0.000120767
GSP_Buckner_HU_00874 0.000426615 0.000367441 0.000328336 0.000291119 0.000262774 0.000239997 0.000219587 0.000201806 0.000186077 0.00017346 0.00017346
GSP_Buckner_HU_00875 0.000441592 0.000377783 0.000333229 0.000297258 0.000269377 0.00024591 0.000224606 0.000206612 0.000190729 0.000177824 0.000177824
GSP_Buckner_HU_00876 0.000426303 0.000367989 0.000326493 0.000292499 0.000264559 0.000241589 0.000221078 0.000203668 0.00018794 0.000175214 0.000175214
GSP_Buckner_HU_00877 0.000325607 0.000288539 0.000257911 0.000230487 0.000208021 0.000189585 0.000173473 0.000159702 0.000147377 0.0001374 0.0001374
GSP_Buckner_HU_00882 0.000424042 0.000360629 0.000319122 0.0002848 0.0002569 0.000234111 0.000213992 0.000196799 0.000181609 0.000169284 0.000169284
GSP_Buckner_HU_00891 0.000398971 0.000339131 0.000303364 0.000271488 0.000245622 0.000223354 0.000203816 0.000187391 0.000172859 0.000161157 0.000161157
GSP_Buckner_HU_00893 0.000505868 0.000423751 0.00037126 0.000327762 0.000295229 0.000268569 0.000245122 0.000225353 0.000207936 0.000193875 0.000193875
GSP_Buckner_HU_00895 0.000427565 0.000366553 0.000325523 0.00029075 0.000263734 0.000239925 0.000219467 0.000201806 0.000186124 0.00017348 0.00017348
GSP_Buckner_HU_00903 0.000399344 0.000346352 0.000308727 0.000275749 0.000249382 0.000228161 0.000208798 0.000192099 0.000177176 0.000165198 0.000165198
GSP_Buckner_HU_00907 0.00039839 0.000344538 0.000306592 0.00027334 0.000247431 0.000225817 0.000206612 0.000189718 0.000175272 0.000163402 0.000163402
GSP_Buckner_HU_00908 0.000266287 0.000239501 0.000215636 0.000192649 0.000175498 0.000160407 0.000146733 0.000135092 0.000124562 0.000116164 0.000116164
GSP_Buckner_HU_00911 0.000422657 0.000360866 0.000319345 0.000282896 0.000255206 0.000232941 0.000212354 0.000195169 0.000180053 0.000167909 0.000167909
GSP_Buckner_HU_00916 0.000416004 0.000350027 0.000304712 0.000270066 0.000243887 0.00022156 0.000202194 0.000185962 0.000171401 0.000159808 0.000159808
GSP_Buckner_HU_00917 0.000504546 0.000422518 0.000369231 0.000327731 0.00029463 0.000267874 0.000244861 0.000225031 0.000207649 0.000193597 0.000193597
GSP_Buckner_HU_00925 0.000339584 0.000289544 0.000258193 0.000228998 0.000207119 0.000188876 0.000172182 0.00015862 0.000146295 0.000136402 0.000136402
GSP_Buckner_HU_00929 0.000471801 0.000396493 0.00034892 0.000309293 0.000279303 0.000253929 0.000231938 0.000213211 0.000196727 0.000183366 0.000183366
GSP_Buckner_HU_00930 0.000437422 0.000376749 0.000335071 0.000300443 0.000271839 0.000248079 0.00022685 0.000208881 0.000192727 0.000179728 0.000179728
GSP_Buckner_HU_00931 0.000315948 0.000279242 0.000251132 0.00022386 0.000202538 0.000185149 0.000169056 0.000155386 0.000143255 0.000133571 0.000133571
GSP_Buckner_HU_00932 0.000305788 0.000260047 0.000232101 0.000205841 0.000186014 0.000169941 0.00015528 0.000142673 0.000131602 0.000122691 0.000122691
GSP_Buckner_HU_00935 0.000307935 0.000265633 0.000236442 0.000209565 0.000189595 0.000173211 0.000157993 0.000145578 0.000134392 0.000125297 0.000125297
GSP_Buckner_HU_00936 0.000399514 0.00034803 0.000309495 0.000274894 0.000249722 0.000228233 0.000209128 0.000192375 0.000177636 0.000165645 0.000165645
GSP_Buckner_HU_00937 0.000448843 0.000380983 0.000334186 0.000296836 0.000268121 0.000244596 0.000223315 0.000205428 0.000189492 0.000176694 0.000176694
GSP_Buckner_HU_00939 0.000454742 0.000383409 0.000338722 0.000300239 0.000270458 0.000246837 0.000225215 0.000207129 0.000191263 0.000178351 0.000178351
GSP_Buckner_HU_00941 0.000433661 0.000366347 0.000321417 0.000285751 0.000257974 0.000235201 0.000214666 0.000197191 0.000181865 0.000169547 0.000169547
GSP_Buckner_HU_00942 0.000406231 0.000352429 0.000311687 0.000277234 0.000250451 0.000228735 0.000209311 0.000192731 0.000177707 0.00016567 0.00016567
GSP_Buckner_HU_00945 0.000516211 0.000430984 0.000377694 0.000335091 0.000302154 0.000275148 0.000251089 0.000230848 0.000213032 0.000198599 0.000198599
GSP_Buckner_HU_00946 0.000432834 0.000372856 0.000331047 0.000292966 0.000265302 0.000241572 0.000220838 0.00020302 0.000187236 0.000174551 0.000174551
GSP_Buckner_HU_00947 0.00050282 0.000420188 0.000365595 0.000324517 0.000292197 0.000265354 0.000242022 0.000222666 0.000205439 0.00019149 0.00019149
GSP_Buckner_HU_00950 0.000482585 0.000404657 0.000356938 0.000316525 0.000284551 0.000258733 0.000236015 0.000217236 0.000200477 0.000186901 0.000186901
GSP_Buckner_HU_00951 0.000259676 0.000236366 0.000213373 0.000191883 0.00017304 0.000158013 0.000144321 0.000132785 0.000122624 0.000114349 0.000114349
GSP_Buckner_HU_00952 0.000357732 0.0003102 0.000277949 0.000249033 0.000225492 0.000206108 0.000187952 0.000172974 0.000159572 0.000148792 0.000148792
GSP_Buckner_HU_00957 0.000386533 0.000338442 0.00030002 0.000266936 0.000239764 0.000218699 0.000200391 0.000184659 0.000170501 0.000159018 0.000159018
GSP_Buckner_HU_00960 0.000361249 0.00031017 0.000277686 0.000247694 0.00022335 0.000203895 0.000186548 0.000171657 0.000158319 0.000147607 0.000147607
GSP_Buckner_HU_00961 0.000481778 0.0004075 0.000359252 0.000319183 0.000289073 0.000263653 0.000240712 0.000221139 0.000204009 0.000190168 0.000190168
GSP_Buckner_HU_00965 0.000422437 0.000359946 0.000315124 0.000280479 0.000253632 0.000231337 0.000211307 0.000194094 0.000179074 0.00016695 0.00016695
GSP_Buckner_HU_00966 0.000284788 0.000251426 0.000227855 0.000203793 0.00018481 0.000168653 0.00015402 0.000141945 0.000130923 0.000122068 0.000122068
GSP_Buckner_HU_00968 0.00054987 0.000455198 0.000401993 0.000355148 0.000318798 0.000289967 0.000264515 0.00024289 0.000224253 0.000209071 0.000209071
GSP_Buckner_HU_00969 0.000410183 0.000353724 0.000314869 0.000279642 0.000253108 0.000230787 0.000210536 0.000193478 0.000178347 0.000166234 0.000166234
GSP_Buckner_HU_00970 0.000388253 0.000329353 0.000293145 0.000260822 0.000235372 0.0002148 0.00019658 0.00018094 0.000166969 0.000155687 0.000155687
GSP_Buckner_HU_00971 0.000254536 0.000230298 0.000210032 0.000188996 0.000171597 0.000157324 0.000144016 0.00013299 0.000122795 0.000114535 0.000114535
GSP_Buckner_HU_00974 0.000277318 0.000244051 0.000217747 0.00019236 0.000173573 0.000158504 0.000144781 0.000133336 0.000123003 0.000114692 0.000114692
GSP_Buckner_HU_00975 0.000369971 0.000330654 0.000296672 0.000265374 0.000240856 0.000220548 0.000201934 0.000186002 0.000171671 0.000160083 0.000160083
GSP_Buckner_HU_00977 0.000461824 0.000392734 0.000346285 0.000306857 0.000277461 0.000252952 0.000231235 0.000212791 0.000196523 0.000183253 0.000183253
GSP_Buckner_HU_00978 0.000360817 0.000307313 0.000273629 0.000244785 0.000221667 0.000201948 0.000184743 0.000169919 0.000156766 0.000146194 0.000146194
GSP_Buckner_HU_00979 0.000405774 0.000339764 0.000299574 0.0002652 0.000240321 0.000218474 0.000199717 0.000183698 0.000169408 0.000157969 0.000157969
GSP_Buckner_HU_00981 0.000470465 0.000399285 0.000352143 0.00031321 0.000281576 0.00025596 0.000233622 0.000214745 0.000198069 0.000184673 0.000184673
GSP_Buckner_HU_00983 0.000444151 0.000374875 0.000331941 0.000293451 0.00026337 0.000239748 0.000219207 0.000202064 0.000186274 0.00017365 0.00017365
GSP_Buckner_HU_00984 0.000423768 0.000361037 0.000320519 0.00028684 0.000258902 0.000235897 0.000215511 0.000197679 0.000182206 0.000169886 0.000169886
GSP_Buckner_HU_00988 0.000274521 0.000247681 0.000225174 0.000200679 0.000181959 0.00016659 0.000152428 0.000140191 0.00012927 0.000120559 0.000120559
GSP_Buckner_HU_00991 0.00042119 0.000358891 0.000315461 0.00027834 0.000250181 0.00022768 0.000208079 0.000191343 0.000176549 0.000164642 0.000164642
GSP_Buckner_HU_00995 0.00034998 0.000307207 0.000275457 0.00024799 0.000223995 0.000205574 0.000187699 0.000172963 0.000159509 0.000148736 0.000148736
GSP_Buckner_HU_00997 0.000485139 0.000407711 0.000356274 0.00031525 0.000283843 0.000257449 0.000234639 0.000215596 0.000198911 0.000185449 0.000185449
GSP_Buckner_HU_00999 0.000446922 0.000372148 0.000325797 0.000289406 0.000260271 0.000236919 0.000216344 0.000198935 0.000183423 0.000170971 0.000170971
GSP_Buckner_HU_01000 0.000357229 0.000316783 0.000283382 0.000253011 0.000229414 0.000210801 0.000192837 0.000177339 0.000163547 0.000152505 0.000152505
GSP_Buckner_HU_01002 0.000293866 0.000259832 0.000231533 0.000206464 0.000186265 0.000170201 0.00015533 0.000142839 0.000131639 0.000122694 0.000122694
GSP_Buckner_HU_01004 0.00043472 0.000370829 0.000327373 0.000290909 0.000262108 0.000238659 0.000218199 0.00020021 0.000184673 0.000172138 0.000172138
GSP_Buckner_HU_01006 0.00051394 0.000430274 0.000375192 0.000334411 0.000302254 0.000275281 0.000251554 0.000231357 0.000213387 0.000198952 0.000198952
GSP_Buckner_HU_01007 0.000461279 0.000391493 0.000343828 0.000304603 0.000274494 0.000249785 0.000228193 0.000209738 0.000193479 0.000180349 0.000180349
GSP_Buckner_HU_01011 0.000396281 0.000337509 0.000298364 0.000264665 0.000237888 0.00021636 0.000197547 0.000181758 0.000167601 0.000156222 0.000156222
GSP_Buckner_HU_01012 0.000311995 0.000271668 0.000244245 0.000217591 0.000197099 0.000180119 0.000164746 0.000151678 0.000139903 0.000130444 0.000130444
GSP_Buckner_HU_01013 0.000454547 0.000384987 0.000339975 0.000301893 0.000273498 0.00024971 0.000228217 0.000209968 0.000193779 0.000180645 0.000180645
GSP_Buckner_HU_01015 0.000447013 0.000383648 0.000336402 0.000298625 0.000270396 0.000246325 0.000224486 0.000205974 0.000190137 0.000177289 0.000177289
GSP_Buckner_HU_01018 0.000447789 0.000389742 0.000345689 0.000308897 0.000279608 0.000255248 0.000233217 0.000214386 0.000197807 0.000184413 0.000184413
GSP_Buckner_HU_01019 0.000442785 0.000383424 0.000340294 0.000303171 0.000273747 0.000249552 0.00022815 0.000210161 0.000193868 0.000180721 0.000180721
GSP_Buckner_HU_01022 0.000385352 0.000325253 0.000285181 0.000253323 0.000228926 0.000208304 0.000189864 0.000174743 0.000161132 0.000150216 0.000150216
GSP_Buckner_HU_01023 0.000259656 0.000228773 0.000205883 0.000184346 0.000166965 0.000151829 0.000137998 0.000127558 0.000117521 0.000109539 0.000109539
GSP_Buckner_HU_01026 0.000378516 0.000321396 0.000284272 0.000251672 0.000226906 0.000206842 0.000189193 0.000174129 0.000160626 0.000149745 0.000149745
GSP_Buckner_HU_01027 0.000375327 0.000316397 0.000279439 0.000247337 0.000222772 0.000203852 0.000186226 0.000171413 0.000158094 0.000147374 0.000147374
GSP_Buckner_HU_01028 0.000459361 0.000393851 0.000345526 0.000305671 0.000274925 0.000250581 0.000228856 0.000210661 0.000194412 0.000181276 0.000181276
GSP_Buckner_HU_01029 0.00042169 0.000366865 0.000324753 0.000289026 0.000261108 0.000237242 0.000217049 0.000199694 0.000184185 0.00017166 0.00017166
GSP_Buckner_HU_01031 0.000491863 0.000410204 0.000360168 0.000318474 0.000286975 0.00026097 0.000238234 0.000218903 0.000202163 0.000188501 0.000188501
GSP_Buckner_HU_01032 0.000436966 0.000372228 0.000331459 0.000294298 0.000265409 0.000241354 0.000220777 0.000202878 0.000187224 0.000174561 0.000174561
GSP_Buckner_HU_01035 0.0004224 0.000366672 0.000325395 0.000289866 0.000261835 0.000238741 0.000218187 0.000200721 0.00018516 0.000172579 0.000172579
GSP_Buckner_HU_01036 0.000420114 0.00036425 0.000323108 0.000288262 0.000260365 0.000236726 0.000215742 0.000198349 0.000183011 0.0001706 0.0001706
GSP_Buckner_HU_01037 0.000426246 0.000368212 0.000327161 0.000292052 0.000263342 0.000239886 0.000218875 0.000201335 0.000185729 0.000173143 0.000173143
GSP_Buckner_HU_01038 0.000422757 0.000366004 0.000326677 0.000291919 0.000263711 0.000239741 0.000218979 0.000201318 0.000185734 0.000173138 0.000173138
GSP_Buckner_HU_01041 0.000461249 0.000389362 0.000342262 0.000302427 0.000272431 0.000247901 0.000225949 0.000207632 0.000191535 0.000178557 0.000178557
GSP_Buckner_HU_01042 0.000449352 0.000382072 0.000335814 0.000297685 0.000268983 0.000245096 0.000223872 0.000205799 0.000189815 0.000176953 0.000176953
GSP_Buckner_HU_01043 0.000291007 0.000252623 0.000225656 0.000200943 0.000182219 0.000165944 0.000151881 0.000139519 0.00012871 0.000120009 0.000120009
GSP_Buckner_HU_01046 0.0004331 0.0003626 0.000319784 0.000284024 0.000256403 0.000233948 0.00021362 0.000196676 0.000181646 0.000169306 0.000169306
GSP_Buckner_HU_01049 0.000382011 0.000322203 0.000287472 0.000256676 0.000231246 0.000210808 0.000192574 0.000177167 0.000163457 0.000152367 0.000152367
GSP_Buckner_HU_01052 0.000461594 0.000392637 0.000349549 0.000312356 0.000282122 0.000255998 0.000234037 0.000215267 0.000198605 0.000185184 0.000185184
GSP_Buckner_HU_01053 0.000508321 0.000424907 0.000371175 0.000327199 0.000294542 0.000267784 0.000244184 0.000224309 0.00020682 0.000192839 0.000192839
GSP_Buckner_HU_01054 0.000398255 0.000343623 0.000304186 0.000269991 0.000242825 0.000221218 0.000202142 0.00018607 0.000171784 0.00016016 0.00016016
GSP_Buckner_HU_01059 0.000335771 0.000290664 0.000257195 0.00022789 0.00020556 0.000187853 0.000171537 0.000157849 0.000145485 0.000135598 0.000135598
GSP_Buckner_HU_01061 0.000435327 0.00037284 0.00032996 0.000294856 0.000265057 0.000241688 0.000220552 0.000202749 0.000187063 0.000174393 0.000174393
GSP_Buckner_HU_01062 0.000389597 0.000337676 0.000300457 0.00026764 0.000242174 0.000221478 0.00020308 0.000186988 0.000172541 0.000160859 0.000160859
GSP_Buckner_HU_01066 0.000391559 0.000333309 0.000295536 0.000262448 0.000236662 0.000215679 0.000197017 0.000181102 0.000167113 0.000155808 0.000155808
GSP_Buckner_HU_01068 0.000447062 0.000377964 0.000333482 0.00029601 0.000267627 0.000243998 0.000222644 0.000204785 0.000188996 0.000176225 0.000176225
GSP_Buckner_HU_01071 0.000457227 0.000390782 0.000346325 0.000307895 0.000277356 0.00025282 0.000231064 0.000212601 0.0001961 0.000182804 0.000182804
GSP_Buckner_HU_01073 0.000224854 0.000206101 0.000187752 0.000169841 0.000154171 0.000140852 0.000128982 0.00011896 0.000109769 0.000102358 0.000102358
GSP_Buckner_HU_01079 0.000419268 0.000357099 0.00031613 0.000281901 0.000254506 0.000232321 0.000212696 0.000195497 0.000180364 0.000168089 0.000168089
GSP_Buckner_HU_01080 0.000439937 0.00037469 0.00033116 0.000295372 0.000267285 0.000243767 0.000222934 0.000204946 0.00018911 0.000176292 0.000176292
GSP_Buckner_HU_01083 0.000473976 0.000396686 0.000347893 0.000308663 0.000278458 0.000253032 0.000230636 0.00021177 0.000195206 0.000181987 0.000181987
GSP_Buckner_HU_01088 0.000420494 0.000359081 0.000315622 0.00027908 0.000252501 0.000230857 0.000210967 0.000194001 0.000179007 0.000166877 0.000166877
GSP_Buckner_HU_01089 0.000503098 0.000420508 0.000370668 0.000329567 0.000296909 0.00027038 0.000247044 0.000227142 0.000209707 0.000195518 0.000195518
GSP_Buckner_HU_01091 0.000383765 0.000334733 0.000302461 0.000269342 0.000242974 0.00022158 0.0002027 0.000186531 0.000172106 0.000160522 0.000160522
